,tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,month,year
404,813187593374461952,2016-12-26 01:00:05+00:00,13,10,4030,18760,12,2016
405,813172488309972993,2016-12-26 00:00:03+00:00,12,10,1801,8778,12,2016
406,813157409116065792,2016-12-25 23:00:08+00:00,12,10,2059,7356,12,2016
407,813142292504645637,2016-12-25 22:00:04+00:00,13,10,2237,8059,12,2016
408,813130366689148928,2016-12-25 21:12:41+00:00,12,10,418,4253,12,2016
409,813127251579564032,2016-12-25 21:00:18+00:00,11,10,2912,11177,12,2016
410,813112105746448384,2016-12-25 20:00:07+00:00,12,10,2555,9771,12,2016
411,813096984823349248,2016-12-25 19:00:02+00:00,11,10,3367,10003,12,2016
412,813081950185472002,2016-12-25 18:00:17+00:00,11,10,2586,9399,12,2016
413,813066809284972545,2016-12-25 17:00:08+00:00,12,10,1821,7528,12,2016
414,813051746834595840,2016-12-25 16:00:16+00:00,13,10,6818,19867,12,2016
415,812781120811126785,2016-12-24 22:04:54+00:00,10,10,1783,7128,12,2016
416,812709060537683968,2016-12-24 17:18:34+00:00,12,10,1347,6274,12,2016
417,812503143955202048,2016-12-24 03:40:19+00:00,13,10,1147,5721,12,2016
418,812466873996607488,2016-12-24 01:16:12+00:00,12,10,1795,7556,12,2016
419,812372279581671427,2016-12-23 19:00:19+00:00,13,10,3410,12891,12,2016
420,811985624773361665,2016-12-22 17:23:53+00:00,11,10,1304,6893,12,2016
421,811744202451197953,2016-12-22 01:24:33+00:00,13,10,1467,7133,12,2016
422,811647686436880384,2016-12-21 19:01:02+00:00,11,10,680,5300,12,2016
423,811627233043480576,2016-12-21 17:39:46+00:00,10,10,2837,12034,12,2016
424,811386762094317568,2016-12-21 01:44:13+00:00,11,10,5956,19798,12,2016
426,810896069567610880,2016-12-19 17:14:23+00:00,11,10,1637,8503,12,2016
427,810657578271330305,2016-12-19 01:26:42+00:00,11,10,2460,10398,12,2016
428,810284430598270976,2016-12-18 00:43:57+00:00,13,10,10462,33196,12,2016
429,810254108431155201,2016-12-17 22:43:27+00:00,12,10,3150,13930,12,2016
430,809920764300447744,2016-12-17 00:38:52+00:00,10,10,3669,14741,12,2016
431,809448704142938112,2016-12-15 17:23:04+00:00,12,10,1361,6588,12,2016
432,809220051211603969,2016-12-15 02:14:29+00:00,12,10,5224,18812,12,2016
433,809084759137812480,2016-12-14 17:16:53+00:00,11,10,3283,12522,12,2016
434,808838249661788160,2016-12-14 00:57:20+00:00,13,10,2856,9618,12,2016
435,808733504066486276,2016-12-13 18:01:07+00:00,12,10,2028,7471,12,2016
436,808501579447930884,2016-12-13 02:39:32+00:00,12,10,2448,10723,12,2016
437,808344865868283904,2016-12-12 16:16:49+00:00,11,10,19360,40045,12,2016
438,808106460588765185,2016-12-12 00:29:28+00:00,12,10,2062,8368,12,2016
439,808001312164028416,2016-12-11 17:31:39+00:00,12,10,3295,11808,12,2016
440,807621403335917568,2016-12-10 16:22:02+00:00,14,10,3373,13807,12,2016
441,807106840509214720,2016-12-09 06:17:20+00:00,13,10,51432,111216,12,2016
442,807010152071229440,2016-12-08 23:53:08+00:00,12,10,3614,12427,12,2016
443,806629075125202948,2016-12-07 22:38:52+00:00,13,10,32233,70332,12,2016
444,806576416489959424,2016-12-07 19:09:37+00:00,13,10,1818,4647,12,2016
445,806542213899489280,2016-12-07 16:53:43+00:00,11,10,2209,9704,12,2016
446,806219024703037440,2016-12-06 19:29:28+00:00,11,10,1130,6116,12,2016
447,805932879469572096,2016-12-06 00:32:26+00:00,12,10,1794,7855,12,2016
448,805826884734976000,2016-12-05 17:31:15+00:00,12,10,1710,6216,12,2016
449,805520635690676224,2016-12-04 21:14:20+00:00,13,10,1547,5464,12,2016
450,805487436403003392,2016-12-04 19:02:24+00:00,12,10,2369,8319,12,2016
451,805207613751304193,2016-12-04 00:30:29+00:00,12,10,1622,7457,12,2016
452,804738756058218496,2016-12-02 17:27:25+00:00,12,10,3589,12938,12,2016
453,804475857670639616,2016-12-02 00:02:45+00:00,13,10,1885,5823,12,2016
454,804026241225523202,2016-11-30 18:16:08+00:00,13,10,14969,41917,11,2016
455,803773340896923648,2016-11-30 01:31:12+00:00,12,10,2577,9516,11,2016
456,803638050916102144,2016-11-29 16:33:36+00:00,13,10,3872,10345,11,2016
457,803380650405482500,2016-11-28 23:30:47+00:00,12,10,1763,7364,11,2016
458,803276597545603072,2016-11-28 16:37:19+00:00,11,10,2289,9505,11,2016
459,802952499103731712,2016-11-27 19:09:28+00:00,12,10,1865,8554,11,2016
460,802600418706604034,2016-11-26 19:50:26+00:00,11,10,1377,6747,11,2016
461,802572683846291456,2016-11-26 18:00:13+00:00,12,10,2348,8493,11,2016
462,802323869084381190,2016-11-26 01:31:31+00:00,13,10,5455,15297,11,2016
463,802265048156610565,2016-11-25 21:37:47+00:00,11,10,1288,6601,11,2016
464,802239329049477120,2016-11-25 19:55:35+00:00,12,10,2449,8625,11,2016
465,801958328846974976,2016-11-25 01:18:59+00:00,12,10,1592,7348,11,2016
466,801854953262350336,2016-11-24 18:28:13+00:00,11,10,218,1720,11,2016
467,801538201127157760,2016-11-23 21:29:33+00:00,12,10,1946,7795,11,2016
468,801285448605831168,2016-11-23 04:45:12+00:00,10,10,770,5720,11,2016
469,801167903437357056,2016-11-22 20:58:07+00:00,13,10,5490,23105,11,2016
470,801115127852503040,2016-11-22 17:28:25+00:00,12,10,1981,7660,11,2016
471,800859414831898624,2016-11-22 00:32:18+00:00,11,10,90,645,11,2016
472,800751577355128832,2016-11-21 17:23:47+00:00,12,10,2615,10066,11,2016
473,800513324630806528,2016-11-21 01:37:04+00:00,11,10,2813,12455,11,2016
474,800459316964663297,2016-11-20 22:02:27+00:00,12,10,2054,9019,11,2016
475,800388270626521089,2016-11-20 17:20:08+00:00,12,10,2628,10575,11,2016
476,800141422401830912,2016-11-20 00:59:15+00:00,13,10,2383,14471,11,2016
477,800018252395122689,2016-11-19 16:49:49+00:00,11,10,12256,26807,11,2016
478,799757965289017345,2016-11-18 23:35:32+00:00,13,10,1998,7947,11,2016
479,799422933579902976,2016-11-18 01:24:14+00:00,12,10,1792,7670,11,2016
480,799297110730567681,2016-11-17 17:04:16+00:00,11,10,2549,9361,11,2016
481,799063482566066176,2016-11-17 01:35:54+00:00,11,10,2333,7675,11,2016
482,798933969379225600,2016-11-16 17:01:16+00:00,12,10,4140,12385,11,2016
483,798925684722855936,2016-11-16 16:28:21+00:00,11,10,1355,7147,11,2016
484,798209839306514432,2016-11-14 17:03:50+00:00,13,10,2418,9895,11,2016
485,797971864723324932,2016-11-14 01:18:12+00:00,12,10,2881,10919,11,2016
486,797545162159308800,2016-11-12 21:02:38+00:00,12,10,4601,13837,11,2016
487,797236660651966464,2016-11-12 00:36:46+00:00,12,10,6129,18866,11,2016
488,797165961484890113,2016-11-11 19:55:50+00:00,11,10,24,212,11,2016
489,796865951799083009,2016-11-11 00:03:42+00:00,12,10,1825,7286,11,2016
490,796759840936919040,2016-11-10 17:02:03+00:00,11,10,2819,11170,11,2016
491,796484825502875648,2016-11-09 22:49:15+00:00,12,10,1644,7165,11,2016
492,796387464403357696,2016-11-09 16:22:22+00:00,12,10,3875,10423,11,2016
493,796149749086875649,2016-11-09 00:37:46+00:00,11,10,13320,30407,11,2016
494,796125600683540480,2016-11-08 23:01:49+00:00,13,10,1680,4723,11,2016
495,796116448414461957,2016-11-08 22:25:27+00:00,11,10,2243,8613,11,2016
496,796080075804475393,2016-11-08 20:00:55+00:00,12,10,2158,7998,11,2016
497,796031486298386433,2016-11-08 16:47:50+00:00,13,10,3490,10236,11,2016
498,795464331001561088,2016-11-07 03:14:10+00:00,13,10,21870,46610,11,2016
499,795400264262053889,2016-11-06 22:59:35+00:00,12,10,2674,9471,11,2016
500,795076730285391872,2016-11-06 01:33:58+00:00,11,10,5078,15302,11,2016
501,794926597468000259,2016-11-05 15:37:24+00:00,12,10,2152,9647,11,2016
502,794332329137291264,2016-11-04 00:15:59+00:00,12,10,2530,9105,11,2016
503,794205286408003585,2016-11-03 15:51:10+00:00,14,10,3102,8747,11,2016
504,793962221541933056,2016-11-02 23:45:19+00:00,12,10,4557,15858,11,2016
505,793845145112371200,2016-11-02 16:00:06+00:00,13,10,1739,8741,11,2016
506,793601777308463104,2016-11-01 23:53:02+00:00,12,10,1510,7557,11,2016
507,793500921481273345,2016-11-01 17:12:16+00:00,12,10,2223,10086,11,2016
508,793286476301799424,2016-11-01 03:00:09+00:00,13,10,8565,23283,11,2016
509,793271401113350145,2016-11-01 02:00:14+00:00,12,10,2237,8230,11,2016
510,793256262322548741,2016-11-01 01:00:05+00:00,12,10,7769,18868,11,2016
511,793241302385262592,2016-11-01 00:00:38+00:00,13,10,3063,9954,11,2016
512,793226087023144960,2016-10-31 23:00:11+00:00,11,10,2705,9253,10,2016
513,793210959003287553,2016-10-31 22:00:04+00:00,10,10,2600,8446,10,2016
514,793195938047070209,2016-10-31 21:00:23+00:00,12,10,5255,14395,10,2016
515,793180763617361921,2016-10-31 20:00:05+00:00,11,10,1857,6541,10,2016
516,793165685325201412,2016-10-31 19:00:10+00:00,12,10,2618,8875,10,2016
517,793150605191548928,2016-10-31 18:00:14+00:00,11,10,1592,5831,10,2016
518,793135492858580992,2016-10-31 17:00:11+00:00,13,10,2347,6056,10,2016
519,793120401413079041,2016-10-31 16:00:13+00:00,11,10,3666,11979,10,2016
520,792913359805018113,2016-10-31 02:17:31+00:00,13,10,3697,13542,10,2016
521,792883833364439040,2016-10-31 00:20:11+00:00,12,10,3990,10679,10,2016
522,792773781206999040,2016-10-30 17:02:53+00:00,12,10,1567,6981,10,2016
523,792394556390137856,2016-10-29 15:55:58+00:00,12,10,4000,12673,10,2016
524,792050063153438720,2016-10-28 17:07:05+00:00,11,10,1663,6759,10,2016
525,791774931465953280,2016-10-27 22:53:48+00:00,14,10,20673,42612,10,2016
526,791672322847637504,2016-10-27 16:06:04+00:00,13,10,2917,11116,10,2016
527,791406955684368384,2016-10-26 22:31:36+00:00,12,10,3842,12456,10,2016
528,791312159183634433,2016-10-26 16:14:55+00:00,12,10,2356,8297,10,2016
529,790987426131050500,2016-10-25 18:44:32+00:00,12,10,1981,9279,10,2016
530,790946055508652032,2016-10-25 16:00:09+00:00,12,10,4371,15822,10,2016
531,790698755171364864,2016-10-24 23:37:28+00:00,12,10,1796,7780,10,2016
532,790581949425475584,2016-10-24 15:53:19+00:00,11,10,6618,19490,10,2016
533,790337589677002753,2016-10-23 23:42:19+00:00,12,10,1763,7406,10,2016
534,790277117346975746,2016-10-23 19:42:02+00:00,11,10,2943,11860,10,2016
535,789986466051088384,2016-10-23 00:27:05+00:00,12,10,2138,8780,10,2016
536,789903600034189313,2016-10-22 18:57:48+00:00,13,10,3871,9756,10,2016
537,789628658055020548,2016-10-22 00:45:17+00:00,13,10,1637,7059,10,2016
538,789599242079838210,2016-10-21 22:48:24+00:00,12,10,1786,6360,10,2016
539,789530877013393408,2016-10-21 18:16:44+00:00,12,10,3144,11053,10,2016
540,789314372632018944,2016-10-21 03:56:25+00:00,13,10,2130,8177,10,2016
541,789268448748703744,2016-10-21 00:53:56+00:00,10,10,2434,8626,10,2016
542,789137962068021249,2016-10-20 16:15:26+00:00,12,10,2598,9203,10,2016
543,788908386943430656,2016-10-20 01:03:11+00:00,11,10,11672,25991,10,2016
544,788765914992902144,2016-10-19 15:37:03+00:00,12,10,9627,25828,10,2016
545,788412144018661376,2016-10-18 16:11:17+00:00,11,10,4906,14669,10,2016
546,788178268662984705,2016-10-18 00:41:57+00:00,13,10,1967,6873,10,2016
547,788150585577050112,2016-10-17 22:51:57+00:00,13,10,1196,5780,10,2016
548,788039637453406209,2016-10-17 15:31:05+00:00,12,10,1219,5772,10,2016
549,787810552592695296,2016-10-17 00:20:47+00:00,11,10,2831,8125,10,2016
550,787717603741622272,2016-10-16 18:11:26+00:00,13,10,2577,9687,10,2016
551,787397959788929025,2016-10-15 21:01:17+00:00,11,10,2654,10298,10,2016
552,787322443945877504,2016-10-15 16:01:13+00:00,10,10,1621,7370,10,2016
553,786963064373534720,2016-10-14 16:13:10+00:00,12,10,7405,25204,10,2016
555,786664955043049472,2016-10-13 20:28:35+00:00,12,10,2358,10022,10,2016
556,786595970293370880,2016-10-13 15:54:28+00:00,11,10,2902,8953,10,2016
557,786363235746385920,2016-10-13 00:29:39+00:00,13,10,3205,10254,10,2016
558,786286427768250368,2016-10-12 19:24:27+00:00,12,10,2634,7545,10,2016
559,786233965241827333,2016-10-12 15:55:59+00:00,11,10,4352,14359,10,2016
560,786051337297522688,2016-10-12 03:50:17+00:00,13,10,145,1350,10,2016
561,785927819176054784,2016-10-11 19:39:28+00:00,12,10,2974,10771,10,2016
562,785872687017132033,2016-10-11 16:00:24+00:00,12,10,1667,6320,10,2016
563,785639753186217984,2016-10-11 00:34:48+00:00,10,10,2098,7430,10,2016
564,785533386513321988,2016-10-10 17:32:08+00:00,11,10,1831,8554,10,2016
565,785515384317313025,2016-10-10 16:20:36+00:00,10,10,1155,5774,10,2016
566,785264754247995392,2016-10-09 23:44:41+00:00,12,10,1512,6889,10,2016
567,785170936622350336,2016-10-09 17:31:53+00:00,11,10,4475,11327,10,2016
568,784826020293709826,2016-10-08 18:41:19+00:00,13,10,2999,9549,10,2016
569,784517518371221505,2016-10-07 22:15:26+00:00,11,10,2355,8469,10,2016
570,784431430411685888,2016-10-07 16:33:21+00:00,12,10,1181,5430,10,2016
571,784183165795655680,2016-10-07 00:06:50+00:00,12,10,7432,18886,10,2016
572,784057939640352768,2016-10-06 15:49:14+00:00,12,10,10312,28002,10,2016
573,783839966405230592,2016-10-06 01:23:05+00:00,13,10,9998,28296,10,2016
574,783821107061198850,2016-10-06 00:08:09+00:00,12,10,1820,6953,10,2016
575,783695101801398276,2016-10-05 15:47:27+00:00,12,10,2980,9834,10,2016
576,783466772167098368,2016-10-05 00:40:09+00:00,11,10,2071,7943,10,2016
577,783391753726550016,2016-10-04 19:42:03+00:00,13,10,5071,15951,10,2016
578,783334639985389568,2016-10-04 15:55:06+00:00,12,10,10836,27388,10,2016
579,783085703974514689,2016-10-03 23:25:55+00:00,11,10,2017,7709,10,2016
580,782969140009107456,2016-10-03 15:42:44+00:00,12,10,6864,22742,10,2016
581,782747134529531904,2016-10-03 01:00:34+00:00,11,10,1314,7052,10,2016
582,782722598790725632,2016-10-02 23:23:04+00:00,10,10,4991,16228,10,2016
583,782598640137187329,2016-10-02 15:10:30+00:00,11,10,1763,7362,10,2016
584,782305867769217024,2016-10-01 19:47:08+00:00,12,10,5109,15659,10,2016
585,781955203444699136,2016-09-30 20:33:43+00:00,11,10,3125,10534,9,2016
587,781655249211752448,2016-09-30 00:41:48+00:00,11,10,1047,3763,9,2016
588,781524693396357120,2016-09-29 16:03:01+00:00,12,10,5124,19522,9,2016
589,781308096455073793,2016-09-29 01:42:20+00:00,12,10,2375,6716,9,2016
590,781251288990355457,2016-09-28 21:56:36+00:00,11,10,1920,7895,9,2016
591,781163403222056960,2016-09-28 16:07:23+00:00,10,10,2572,9241,9,2016
592,780931614150983680,2016-09-28 00:46:20+00:00,13,10,6704,20432,9,2016
593,780858289093574656,2016-09-27 19:54:58+00:00,10,10,1855,6775,9,2016
594,780800785462489090,2016-09-27 16:06:28+00:00,11,10,1198,5176,9,2016
595,780601303617732608,2016-09-27 02:53:48+00:00,12,10,3115,11396,9,2016
596,780543529827336192,2016-09-26 23:04:13+00:00,12,10,1623,5935,9,2016
597,780459368902959104,2016-09-26 17:29:48+00:00,11,10,999,4980,9,2016
598,780192070812196864,2016-09-25 23:47:39+00:00,11,10,2075,8184,9,2016
599,780074436359819264,2016-09-25 16:00:13+00:00,10,10,4554,11388,9,2016
600,779834332596887552,2016-09-25 00:06:08+00:00,11,10,6479,17699,9,2016
601,779377524342161408,2016-09-23 17:50:56+00:00,12,10,2873,8231,9,2016
602,779056095788752897,2016-09-22 20:33:42+00:00,13,10,4191,13839,9,2016
603,778990705243029504,2016-09-22 16:13:51+00:00,11,10,6629,18693,9,2016
604,778764940568104960,2016-09-22 01:16:45+00:00,13,10,337,819,9,2016
605,778748913645780993,2016-09-22 00:13:04+00:00,11,10,1203,6443,9,2016
606,778650543019483137,2016-09-21 17:42:10+00:00,10,10,1384,5406,9,2016
607,778624900596654080,2016-09-21 16:00:17+00:00,11,10,940,4330,9,2016
608,778408200802557953,2016-09-21 01:39:11+00:00,14,10,3992,12832,9,2016
609,778383385161035776,2016-09-21 00:00:35+00:00,13,10,1018,5488,9,2016
610,778286810187399168,2016-09-20 17:36:50+00:00,11,10,3051,9713,9,2016
611,778039087836069888,2016-09-20 01:12:28+00:00,12,10,2453,7957,9,2016
614,777684233540206592,2016-09-19 01:42:24+00:00,12,10,2715,10580,9,2016
615,777621514455814149,2016-09-18 21:33:11+00:00,12,10,2329,8194,9,2016
616,777189768882946048,2016-09-17 16:57:35+00:00,12,10,3972,13268,9,2016
617,776813020089548800,2016-09-16 16:00:31+00:00,12,10,1110,4596,9,2016
618,776477788987613185,2016-09-15 17:48:25+00:00,11,10,2546,8218,9,2016
619,776218204058357768,2016-09-15 00:36:55+00:00,13,10,14639,28011,9,2016
620,776201521193218049,2016-09-14 23:30:38+00:00,10,10,2328,8998,9,2016
621,776113305656188928,2016-09-14 17:40:06+00:00,11,10,4009,11074,9,2016
622,776088319444877312,2016-09-14 16:00:49+00:00,10,10,141,1711,9,2016
623,775842724423557120,2016-09-13 23:44:54+00:00,12,10,2453,11003,9,2016
624,775733305207554048,2016-09-13 16:30:07+00:00,11,10,3689,13029,9,2016
625,775729183532220416,2016-09-13 16:13:44+00:00,13,10,4260,12236,9,2016
626,775364825476165632,2016-09-12 16:05:54+00:00,11,10,2707,6919,9,2016
627,775350846108426240,2016-09-12 15:10:21+00:00,12,10,3612,9544,9,2016
628,775085132600442880,2016-09-11 21:34:30+00:00,13,10,4351,14584,9,2016
629,774757898236878852,2016-09-10 23:54:11+00:00,12,10,1650,8109,9,2016
630,774639387460112384,2016-09-10 16:03:16+00:00,10,10,1610,6344,9,2016
631,774314403806253056,2016-09-09 18:31:54+00:00,14,10,5057,20471,9,2016
632,773985732834758656,2016-09-08 20:45:53+00:00,11,10,3573,10124,9,2016
633,773922284943896577,2016-09-08 16:33:46+00:00,12,10,1615,6044,9,2016
634,773704687002451968,2016-09-08 02:09:06+00:00,12,10,1494,6221,9,2016
635,773670353721753600,2016-09-07 23:52:41+00:00,10,10,1220,5044,9,2016
636,773547596996571136,2016-09-07 15:44:53+00:00,11,10,5669,20761,9,2016
637,773308824254029826,2016-09-06 23:56:05+00:00,12,10,6925,21910,9,2016
638,773247561583001600,2016-09-06 19:52:39+00:00,10,10,2991,8857,9,2016
639,773191612633579521,2016-09-06 16:10:20+00:00,12,10,3790,9353,9,2016
640,772877495989305348,2016-09-05 19:22:09+00:00,11,10,3568,8023,9,2016
641,772826264096874500,2016-09-05 15:58:34+00:00,11,10,2199,7553,9,2016
642,772581559778025472,2016-09-04 23:46:12+00:00,10,10,1578,6087,9,2016
643,772193107915964416,2016-09-03 22:02:38+00:00,12,10,1285,5664,9,2016
644,772152991789019136,2016-09-03 19:23:13+00:00,10,10,1048,3580,9,2016
645,772117678702071809,2016-09-03 17:02:54+00:00,12,10,685,3537,9,2016
646,772114945936949249,2016-09-03 16:52:02+00:00,10,10,440,2576,9,2016
647,772102971039580160,2016-09-03 16:04:27+00:00,11,10,861,3762,9,2016
648,771908950375665664,2016-09-03 03:13:29+00:00,13,10,1748,6162,9,2016
649,771770456517009408,2016-09-02 18:03:10+00:00,11,10,3130,11246,9,2016
650,771500966810099713,2016-09-02 00:12:18+00:00,12,10,2413,7746,9,2016
651,771380798096281600,2016-09-01 16:14:48+00:00,11,10,4652,9884,9,2016
652,771136648247640064,2016-09-01 00:04:38+00:00,11,10,2699,8577,9,2016
653,771102124360998913,2016-08-31 21:47:27+00:00,12,10,1324,5846,8,2016
655,770787852854652928,2016-08-31 00:58:39+00:00,10,10,1099,4605,8,2016
656,770772759874076672,2016-08-30 23:58:40+00:00,11,10,1320,4876,8,2016
657,770655142660169732,2016-08-30 16:11:18+00:00,11,10,1660,6903,8,2016
658,770414278348247044,2016-08-30 00:14:12+00:00,11,10,1921,5922,8,2016
659,770293558247038976,2016-08-29 16:14:30+00:00,10,10,1351,5837,8,2016
660,770069151037685760,2016-08-29 01:22:47+00:00,10,10,2115,7121,8,2016
661,769940425801170949,2016-08-28 16:51:16+00:00,12,10,8798,29202,8,2016
662,769695466921623552,2016-08-28 00:37:54+00:00,13,10,1557,6026,8,2016
663,769212283578875904,2016-08-26 16:37:54+00:00,12,10,1592,5068,8,2016
664,768970937022709760,2016-08-26 00:38:52+00:00,12,10,5972,13357,8,2016
665,768855141948723200,2016-08-25 16:58:45+00:00,11,10,819,3920,8,2016
666,768609597686943744,2016-08-25 00:43:02+00:00,10,10,1094,3845,8,2016
667,768596291618299904,2016-08-24 23:50:10+00:00,12,10,1183,4723,8,2016
668,768473857036525572,2016-08-24 15:43:39+00:00,11,10,3149,12739,8,2016
670,767884188863397888,2016-08-23 00:40:31+00:00,10,10,1261,4455,8,2016
671,767754930266464257,2016-08-22 16:06:54+00:00,11,10,4937,14939,8,2016
672,767500508068192258,2016-08-21 23:15:55+00:00,12,10,2140,7025,8,2016
673,767191397493538821,2016-08-21 02:47:37+00:00,13,10,3455,11497,8,2016
674,767122157629476866,2016-08-20 22:12:29+00:00,13,10,2628,9519,8,2016
675,766793450729734144,2016-08-20 00:26:19+00:00,10,10,1249,4728,8,2016
676,766714921925144576,2016-08-19 19:14:16+00:00,13,10,345,2459,8,2016
677,766693177336135680,2016-08-19 17:47:52+00:00,11,10,727,3783,8,2016
679,766313316352462849,2016-08-18 16:38:26+00:00,12,10,1726,6324,8,2016
680,766069199026450432,2016-08-18 00:28:24+00:00,12,10,770,3926,8,2016
681,766008592277377025,2016-08-17 20:27:34+00:00,11,10,456,3524,8,2016
682,765719909049503744,2016-08-17 01:20:27+00:00,12,10,1983,6785,8,2016
683,765669560888528897,2016-08-16 22:00:23+00:00,12,10,1127,4843,8,2016
684,765395769549590528,2016-08-16 03:52:26+00:00,13,10,3096,25044,8,2016
685,765371061932261376,2016-08-16 02:14:15+00:00,11,10,1996,6661,8,2016
686,765222098633691136,2016-08-15 16:22:20+00:00,10,10,3103,10894,8,2016
687,764857477905154048,2016-08-14 16:13:27+00:00,12,10,1642,6063,8,2016
688,764259802650378240,2016-08-13 00:38:30+00:00,10,10,1382,5622,8,2016
689,763956972077010945,2016-08-12 04:35:10+00:00,12,10,49,730,8,2016
690,763837565564780549,2016-08-11 20:40:41+00:00,11,10,3789,11719,8,2016
692,763103485927849985,2016-08-09 20:03:43+00:00,10,10,2109,6904,8,2016
693,762699858130116608,2016-08-08 17:19:51+00:00,11,10,3294,11328,8,2016
694,762471784394268675,2016-08-08 02:13:34+00:00,12,10,5878,10485,8,2016
695,762464539388485633,2016-08-08 01:44:46+00:00,12,10,3808,9614,8,2016
696,762316489655476224,2016-08-07 15:56:28+00:00,11,10,1026,4492,8,2016
697,762035686371364864,2016-08-06 21:20:40+00:00,14,10,14230,29721,8,2016
698,761976711479193600,2016-08-06 17:26:19+00:00,12,10,1816,5029,8,2016
699,761745352076779520,2016-08-06 02:06:59+00:00,11,10,792,4005,8,2016
700,761672994376806400,2016-08-05 21:19:27+00:00,10,10,26614,46142,8,2016
701,761599872357261312,2016-08-05 16:28:54+00:00,11,10,1096,3873,8,2016
702,761334018830917632,2016-08-04 22:52:29+00:00,10,10,1332,4811,8,2016
703,761292947749015552,2016-08-04 20:09:17+00:00,11,10,998,4173,8,2016
704,761227390836215808,2016-08-04 15:48:47+00:00,10,10,1437,4980,8,2016
705,761004547850530816,2016-08-04 01:03:17+00:00,11,10,3200,10617,8,2016
706,760893934457552897,2016-08-03 17:43:45+00:00,11,10,885,3565,8,2016
707,760656994973933572,2016-08-03 02:02:14+00:00,11,10,1742,6159,8,2016
708,760641137271070720,2016-08-03 00:59:13+00:00,12,10,1185,4659,8,2016
709,760539183865880579,2016-08-02 18:14:06+00:00,12,10,3323,7057,8,2016
710,760521673607086080,2016-08-02 17:04:31+00:00,12,10,1278,3911,8,2016
711,760290219849637889,2016-08-02 01:44:48+00:00,13,10,10525,25001,8,2016
713,760190180481531904,2016-08-01 19:07:17+00:00,10,10,1641,5330,8,2016
714,759943073749200896,2016-08-01 02:45:22+00:00,12,10,1924,5513,8,2016
715,759846353224826880,2016-07-31 20:21:02+00:00,11,10,1792,6266,7,2016
716,759793422261743616,2016-07-31 16:50:42+00:00,12,10,1756,5563,7,2016
717,759557299618865152,2016-07-31 01:12:26+00:00,10,10,1100,4388,7,2016
718,759447681597108224,2016-07-30 17:56:51+00:00,11,10,2269,7918,7,2016
719,759446261539934208,2016-07-30 17:51:13+00:00,10,10,453,1559,7,2016
720,759197388317847553,2016-07-30 01:22:17+00:00,12,10,1797,5683,7,2016
722,759047813560868866,2016-07-29 15:27:55+00:00,11,10,1844,6056,7,2016
723,758854675097526272,2016-07-29 02:40:28+00:00,11,10,838,3314,7,2016
724,758828659922702336,2016-07-29 00:57:05+00:00,13,10,3538,10446,7,2016
725,758740312047005698,2016-07-28 19:06:01+00:00,12,10,1496,5367,7,2016
726,758474966123810816,2016-07-28 01:31:38+00:00,11,10,911,3546,7,2016
728,758405701903519748,2016-07-27 20:56:24+00:00,10,10,1756,4858,7,2016
729,758355060040593408,2016-07-27 17:35:10+00:00,11,10,956,3143,7,2016
730,758099635764359168,2016-07-27 00:40:12+00:00,13,10,9109,17644,7,2016
732,757741869644341248,2016-07-26 00:58:34+00:00,10,10,3014,6387,7,2016
733,757725642876129280,2016-07-25 23:54:05+00:00,11,10,1108,4245,7,2016
734,757611664640446465,2016-07-25 16:21:11+00:00,12,10,1003,4281,7,2016
736,757400162377592832,2016-07-25 02:20:45+00:00,13,10,6295,14106,7,2016
737,757393109802180609,2016-07-25 01:52:43+00:00,10,10,1574,5428,7,2016
739,756998049151549440,2016-07-23 23:42:53+00:00,11,10,1829,5857,7,2016
740,756939218950160384,2016-07-23 19:49:07+00:00,12,10,1831,6190,7,2016
741,756651752796094464,2016-07-23 00:46:50+00:00,11,10,1190,4684,7,2016
742,756526248105566208,2016-07-22 16:28:07+00:00,13,10,3287,9679,7,2016
743,756303284449767430,2016-07-22 01:42:09+00:00,11,10,1002,3682,7,2016
744,756288534030475264,2016-07-22 00:43:32+00:00,12,10,16252,41078,7,2016
745,756275833623502848,2016-07-21 23:53:04+00:00,10,10,1402,5961,7,2016
746,755955933503782912,2016-07-21 02:41:54+00:00,12,10,2615,6811,7,2016
747,755206590534418437,2016-07-19 01:04:16+00:00,14,10,4887,15260,7,2016
748,755110668769038337,2016-07-18 18:43:07+00:00,13,10,10147,19670,7,2016
749,754856583969079297,2016-07-18 01:53:28+00:00,11,10,2306,6428,7,2016
750,754747087846248448,2016-07-17 18:38:22+00:00,12,10,476,2409,7,2016
751,754482103782404096,2016-07-17 01:05:25+00:00,10,10,1785,4918,7,2016
752,754449512966619136,2016-07-16 22:55:55+00:00,11,10,671,3493,7,2016
753,754120377874386944,2016-07-16 01:08:03+00:00,10,10,2154,7365,7,2016
754,753655901052166144,2016-07-14 18:22:23+00:00,10,10,1983,5435,7,2016
755,753420520834629632,2016-07-14 02:47:04+00:00,11,10,3226,7316,7,2016
756,753398408988139520,2016-07-14 01:19:12+00:00,12,10,1723,5338,7,2016
758,753294487569522689,2016-07-13 18:26:16+00:00,11,10,955,3117,7,2016
759,753039830821511168,2016-07-13 01:34:21+00:00,13,10,19108,34499,7,2016
760,753026973505581056,2016-07-13 00:43:15+00:00,10,10,874,3641,7,2016
